date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-12-23,37.854166666666664,25.266666666666666,1144.0,64.2625,57.083333333333336,14.416666666666666,0.22291666666666665,5.458333333333333,0.42500000000000004,80.20833333333333,60.875
2022-12-24,29.991666666666664,19.566666666666666,683.5,71.29166666666667,31.604166666666668,9.875,0.21291666666666667,5.791666666666667,0.1875,70.25,46.333333333333336
2022-12-25,51.6875,35.5,2146.9583333333335,168.85416666666666,92.35416666666667,11.416666666666666,0.20458333333333334,2.4583333333333335,0.47500000000000003,87.08333333333333,63.833333333333336
2022-12-26,76.875,53.275,2696.9166666666665,226.6916666666667,113.48333333333333,6.041666666666667,0.4575,2.2083333333333335,0.2875,125.08333333333333,79.79166666666667
2022-12-27,71.05416666666666,49.15416666666667,2387.625,215.52083333333334,109.82499999999999,7.958333333333333,0.4395833333333334,2.25,0.3666666666666667,141.0,82.16666666666667
2022-12-28,57.94166666666666,39.90416666666667,2356.7083333333335,206.5375,112.2625,7.625,0.3754166666666667,2.5,0.37916666666666665,130.375,78.66666666666667
2022-12-29,51.35833333333333,35.65416666666667,2040.5416666666667,168.275,95.40416666666665,4.208333333333333,0.14875,1.125,0.5,99.83333333333333,70.54166666666667
2022-12-30,60.34166666666667,41.9,2175.2083333333335,211.9625,142.59583333333333,8.833333333333334,0.3045833333333333,1.0,0.47291666666666665,110.91666666666667,76.83333333333333
2022-12-31,61.333333333333336,42.520833333333336,2296.6666666666665,205.21666666666667,179.01666666666665,8.541666666666666,0.36041666666666666,1.1666666666666667,0.43124999999999997,112.45833333333333,75.66666666666667
2023-01-01,72.13333333333334,49.80416666666667,2484.25,208.27083333333334,154.52083333333334,5.458333333333333,0.4779166666666667,1.5833333333333333,0.37916666666666665,129.66666666666666,80.95833333333333
2023-01-02,58.86666666666667,40.90833333333333,1901.7916666666667,163.47916666666666,91.36666666666667,7.375,0.40041666666666664,0.375,0.37916666666666665,121.04166666666667,78.08333333333333
2023-01-03,70.37083333333334,49.041666666666664,1928.3333333333333,159.23749999999998,83.1875,9.208333333333334,0.2383333333333333,0.375,0.44583333333333336,124.04166666666667,76.08333333333333
2023-01-04,57.833333333333336,40.25833333333333,1508.0416666666667,103.96666666666665,67.75833333333334,9.416666666666666,0.15458333333333332,0.5833333333333334,0.48124999999999996,130.25,78.08333333333333
2023-01-05,66.67916666666666,45.324999999999996,1882.25,125.80833333333334,73.925,8.166666666666666,0.34208333333333335,5.541666666666667,0.40833333333333327,111.0,72.83333333333333
2023-01-06,80.70416666666667,55.34583333333333,3307.0833333333335,276.5,157.73749999999998,5.666666666666667,0.39958333333333335,4.208333333333333,0.2125,143.45833333333334,94.125
2023-01-07,29.97083333333333,20.620833333333334,1770.25,163.38333333333333,90.21249999999999,9.625,0.14083333333333334,1.375,0.50625,108.08333333333333,72.79166666666667
2023-01-08,32.85,22.491666666666664,1390.375,106.59166666666665,70.2,7.833333333333333,0.12916666666666668,2.3333333333333335,0.4875,67.5,49.666666666666664
2023-01-09,40.225,27.3875,1540.6666666666667,112.69166666666666,82.35833333333333,9.791666666666666,0.13875,3.375,0.47291666666666665,79.0,60.791666666666664
2023-01-10,46.458333333333336,32.37083333333333,1264.9166666666667,88.95833333333333,58.21666666666667,1.9583333333333333,0.3445833333333333,0.375,0.12291666666666667,83.54166666666667,62.291666666666664
2023-01-11,35.145833333333336,24.075,911.625,50.7875,41.979166666666664,7.875,0.27,2.125,0.18125,93.91666666666667,66.16666666666667
2023-01-12,43.17916666666667,29.104166666666668,1020.6666666666666,58.145833333333336,56.36666666666667,10.916666666666666,0.25708333333333333,4.208333333333333,0.43124999999999997,73.95833333333333,51.708333333333336
2023-01-13,62.13333333333333,41.80416666666667,1270.2916666666667,82.57083333333334,65.65416666666667,12.625,0.2275,6.666666666666667,0.5520833333333334,99.70833333333333,68.20833333333333
2023-01-14,78.07916666666667,53.3375,1901.125,116.2,99.97083333333335,14.458333333333334,0.27708333333333335,4.916666666666667,0.5083333333333334,127.625,77.25
2023-01-15,80.45,54.5375,2029.5416666666667,121.15416666666665,84.48333333333333,9.416666666666666,0.3425,6.333333333333333,0.3458333333333334,149.08333333333334,84.125
